法人区分,施設屋号,施設郵便番号,施設都道府県,施設市町村,施設住所１,施設住所２,施設電話番号,許可番号,枝番,業種名,細分類名,新規許可日,許可開始日,許可終了日,廃止日,抹消日 
1,スーパードーム砺波店,939-1381,富山県,砺波市,中村273-1,スーパードーム砺波店内,0763-33-0083,120825,103,乳類販売業,,,,,,
1,タリーズコーヒー滑川店,936-0053,富山県,滑川市,上小泉2829,,076-476-2003,120827,1,飲食店営業,喫茶軽食,20121218,20221221,20271220,,
1,サンバリー高岡病院,933-0071,富山県,高岡市,鷲北新477,,0766-21-1359,120828,1,飲食店営業,食堂,20121210,20181210,20241209,,
1,スーパードームインター店,933-0321,富山県,高岡市,六家1139,スーパードームインター店,0766-24-2274,120832,1,乳類販売業,自動販売機,20121211,20181215,20241214,,
0,JAいみず野女性部味噌加工グループ,933-0205,富山県,射水市,加茂西部132,,,120834,1,みそ製造業,,20121211,20181212,20241211,,
1,カフェ　uchikawa　六角堂,934-0025,富山県,射水市,八幡町1-20-13,,0766-30-2924,120845,1,飲食店営業,喫茶軽食,20130110,20230122,20280121,,
0,愛彩グループ,933-0826,富山県,高岡市,佐野1423,,,120847,4,漬物製造業,,20210709,20210710,20260709,,
0,愛彩グループ,933-0826,富山県,高岡市,佐野1423,,,120847,105,野菜果物販売業,,,20211224,29990101,,
0,愛彩グループ,933-0826,富山県,高岡市,佐野1423,,,120847,1,飲食店営業,仕出し弁当,20121221,20221221,20271220,,
0,愛彩グループ,933-0826,富山県,高岡市,佐野1423,,,120847,2,そうざい製造業,,20121221,20221221,20271220,,
0,愛彩グループ,933-0826,富山県,高岡市,佐野1423,,,120847,3,菓子製造業,,20210408,20210408,20260407,,
1,焼肉ライオン,938-0023,富山県,黒部市,堀高147-1,,0765-32-4229,120858,1,飲食店営業,食堂,20130307,20230308,20280307,,
1,焼肉ライオン,938-0023,富山県,黒部市,堀高147-1,,0765-32-4229,120858,2,食肉販売業（包装済の食肉のみの販売）,,20200811,20200813,20210812,,
1,株式会社　金竹魚問屋,937-0058,富山県,魚津市,火の宮町20-38,,0765-22-0159,120859,1,水産製品製造業,,20121226,20240101,20281231,,
1,医療法人真生会　真生会富山病院,939-0243,富山県,射水市,下若89-10,真生会富山病院　2階　管理棟,0766-52-2156,120860,1,乳類販売業,自動販売機,20121227,20181227,20241226,,
1,医療法人真生会　真生会富山病院,939-0243,富山県,射水市,下若89-10,真生会富山病院　本館1階,0766-52-2156,120861,1,乳類販売業,自動販売機,20130104,20190104,20250103,,
1,医療法人真生会　真生会富山病院,939-0243,富山県,射水市,下若89-10,真生会富山病院　南館1階,,120862,1,乳類販売業,自動販売機,20130104,20190104,20250103,,
1,医療法人真生会　真生会富山病院　本館5階,939-0243,富山県,射水市,下若89-10,真生会富山病院　本館5階,0766-52-2156,120863,1,喫茶店営業,自動販売機,20121227,20181227,20241226,,
1,大門コミュニティセントー,939-0413,富山県,射水市,串田1395,大門コミュニティセントー,0766-54-1432,120866,1,乳類販売業,自動販売機,20121226,20181226,20241225,,
1,秋吉２号,939-1366,富山県,砺波市,,富山県内一円,0763-33-3971,120870,1,飲食店営業,自動車,20130109,20230110,20280109,,
0,飲み処食べ処　暁,935-0015,富山県,氷見市,伊勢大町1-4-27,,0766-72-3688,130001,1,飲食店営業,軽飲食,20130124,20230127,20280126,,
1,株式会社　ハリタ冷蔵　かに加工場,937-0056,富山県,魚津市,諏訪町2918-6,,0765-24-6661,130003,1,水産製品製造業,,20130109,20230110,20280109,,
0,福野フードセンター,939-1571,富山県,南砺市,松原新1511-1,,,991910,4,飲食店営業,そう菜,20050603,20200604,20250603,,0
0,福野フードセンター,939-1571,富山県,南砺市,松原新1511-1,,,991910,5,魚介類販売業,,20050603,20200604,20250603,,0
0,福野フードセンター,939-1571,富山県,南砺市,松原新1511-1,,,991910,1,食肉販売業（包装済の食肉のみの販売）,,20050603,20200604,20210603,,0
0,福野フードセンター,939-1571,富山県,南砺市,松原新1511-1,,,991910,2,乳類販売業,,19960604,20200604,20210603,,0
0,福野フードセンター,939-1571,富山県,南砺市,松原新1511-1,,,130006,1,そうざい製造業,,20130301,20230301,20280229,,
0,居酒屋（禅）,933-0105,富山県,高岡市,伏木錦町12-17,,,130011,1,飲食店営業,軽飲食,20130117,20230117,20280116,,
0,エトワールまっちゃん,934-0092,富山県,高岡市,中曽根388-1,,,130013,1,菓子製造業,,20130117,20240117,20310116,,
0,まめや食品,932-0305,富山県,砺波市,庄川町金屋2327,,,990315,1,そうざい製造業,,19761122,20201101,20251031,,0
1,みな穂農業協同組合特産品加工施設,939-0712,富山県,下新川郡朝日町,蛭谷496-4,,0765-00-0000,130018,1,密封包装食品製造業,,20130125,20240125,20290124,,
1,南砺市民病院南棟,932-0211,富山県,南砺市,井波938,南砺市民病院,0763-82-1475,130020,1,喫茶店営業,自動販売機,20130130,20190130,20250129,,
0,高倉商店,938-0282,富山県,黒部市,宇奈月温泉294-3,,0765-62-1528,130023,1,乳類販売業,,20120128,20190201,20250131,,
0,ひろまる,936-0053,富山県,滑川市,上小泉2269-2,,076-476-0860,130024,1,飲食店営業,めん類,20130121,20230125,20280124,,
1,いみずスポーツクラブ,939-0285,富山県,射水市,本開発60-1,いみずスポーツクラブ　1階,,130025,1,乳類販売業,自動販売機,20130130,20190131,20250130,,
1,キタムラ機械株式会社,939-1104,富山県,高岡市,戸出町1870,キタムラ機械株式会社,0766-63-1177,130026,1,喫茶店営業,自動販売機,20130123,20190124,20250123,,
1,しゃぶしゃぶ温野菜魚津店,937-0041,富山県,魚津市,吉島258-1,,0765-32-4429,130027,2,食肉販売業（包装済の食肉のみの販売）,,20200529,20200529,20260528,,
0,米商店,934-0002,富山県,射水市,港町933-1,,,68,0,ふぐ卸売業,,20220830,,,,
0,ファミリーマート小矢部西中店,932-0805,富山県,小矢部市,西中196-16,,0766-68-0056,130030,1,飲食店営業,喫茶軽食,20130205,20230208,20280207,,
0,ファミリーマート小矢部西中店,932-0805,富山県,小矢部市,西中196-16,,0766-68-0056,130030,2,乳類販売業,,20130205,20180208,20230207,,
0,ファミリーマート小矢部西中店,932-0805,富山県,小矢部市,西中196-16,,0766-68-0056,130030,3,食肉販売業（包装済の食肉のみの販売）,,20130205,20180208,20230207,,
0,ファミリーマート小矢部西中店,932-0805,富山県,小矢部市,西中196-16,,0766-68-0056,130030,4,魚介類販売業（包装済の魚介類のみの販売）,,20130205,20180208,20230207,,
0,ファミリーマート小矢部西中店,932-0805,富山県,小矢部市,西中196-16,,0766-68-0056,130030,105,コンビニエンスストア,,,20211122,29990101,,
1,大島くるみ病院,939-0276,富山県,射水市,北野48,大島くるみ病院,0766-52-2580,130037,1,乳類販売業,自動販売機,20130129,20190129,20250128,,
1,大島くるみ病院,939-0276,富山県,射水市,北野48,大島くるみ病院,0766-52-2580,130037,102,乳類販売業,自動販売機,,20220414,29990101,,
1,大島くるみ病院,939-0276,富山県,射水市,北野48,大島くるみ病院,0766-52-2580,130037,103,自動販売機による販売業（コップ式自動販売機除く）,,,20231109,29990101,,
0,新明や,939-1321,富山県,砺波市,新明264-1,,0763-55-6348,130039,1,飲食店営業,仕出し弁当,20130322,20230323,20280322,,
0,ラウンジ Ｓｕｎ花,939-1507,富山県,南砺市,福野14-17,,,130041,1,飲食店営業,軽飲食,20130204,20230204,20280203,,
1,株式会社　昔亭　射水工場,939-0305,富山県,射水市,鷲塚12,,,130048,3,そうざい製造業,,20130208,20190211,20250210,,
1,株式会社　昔亭　射水工場,939-0305,富山県,射水市,鷲塚12,,,130048,2,食品の冷凍又は冷蔵業,,20130208,20190211,20250210,,
1,株式会社　昔亭　射水工場,939-0305,富山県,射水市,鷲塚12,,,130048,1,食肉製品製造業,,20130208,20190211,20250210,,
1,株式会社　昔亭　射水工場,939-0305,富山県,射水市,鷲塚12,,,130048,4,食肉処理業,,20130820,20190211,20250210,,
1,中越スープ株式会社,939-1317,富山県,砺波市,矢木6-3,,0763-33-1001,130051,1,清涼飲料水製造業,,20130228,20190228,20250227,,
1,野口営農組合　加工所,939-1844,富山県,南砺市,野口24,,0763-62-3255,130058,1,アイスクリーム類製造業,,20130318,20190321,20250320,,
1,黒部フーズサプライ株式会社,938-0861,富山県,黒部市,宇奈月町下立686,,0765-65-2225,130062,1,飲食店営業,仕出し弁当,20130221,20190304,20250303,,
0,ＬＡＵＴ,937-0051,富山県,魚津市,駅前新町10-5,Ｔ－スクエアビル２階,0765-24-8998,130068,1,飲食店営業,軽飲食,20130215,20230225,20280224,,
1,ポコ・ア・ポコ新富店,939-1343,富山県,砺波市,新富町5-55,サンキュー新富店内,,130072,5,菓子製造業,,20150605,20210605,20270604,,
1,ポコ・ア・ポコ新富店,939-1343,富山県,砺波市,新富町5-55,サンキュー新富店内,,130072,107,弁当販売業,,,,,,
1,ローソン氷見窪西店,935-0024,富山県,氷見市,窪624-1,,0766-91-8560,130074,1,飲食店営業,喫茶軽食,20130301,20190301,20250228,,
1,ローソン氷見窪西店,935-0024,富山県,氷見市,窪624-1,,0766-91-8560,130074,105,コンビニエンスストア,,,,,,
0,ビストロ　椋,939-1376,富山県,砺波市,平和町81,,,130075,2,飲食店営業,食堂,20130410,20190420,20250419,,
1,あぐりっち佐野店,933-0826,富山県,高岡市,佐野1416-1,,0766-22-0230,130082,103,百貨店、総合スーパー,,,20220121,29990101,,
1,ＪＡくろべ興産株式会社,938-0806,富山県,黒部市,前沢 4519-1,,0765-52-4900,130083,1,喫茶店営業,自動販売機,20130225,20190226,20250225,,
1,モルト・ボーノ　マハロ黒部店,938-0059,富山県,黒部市,石田6781-3,,0765-57-3900,130090,1,飲食店営業,食堂,20130415,20230419,20280418,,
0,岩崎豆腐店,939-1923,富山県,南砺市,下梨2093,,,990191,1,豆腐製造業,,19970801,20210801,20260731,,0
0,岩崎豆腐店,939-1923,富山県,南砺市,下梨2093,,,130094,101,その他の食料品製造・加工業,,,,,,
0,カラオケ　スナック紅,939-1817,富山県,南砺市,城端（東下）99－11,,0763-55-6654,130099,1,飲食店営業,軽飲食,20130308,20230324,20280323,,
0,居酒屋　エミ,937-0868,富山県,魚津市,双葉町4-7,,0765-24-3952,130100,1,飲食店営業,軽飲食,20130311,20230318,20280317,,
1,ふれあい元気市場つるぎ,930-0334,富山県,中新川郡上市町,西中町11,カミール１階,076-482-5448,130101,1,乳類販売業,,20130326,20180402,20240401,,
1,ふれあい元気市場つるぎ,930-0334,富山県,中新川郡上市町,西中町11,カミール１階,076-482-5448,130101,2,食肉販売業（包装済の食肉のみの販売）,,20130326,20180402,20240401,,
1,ふれあい元気市場つるぎ,930-0334,富山県,中新川郡上市町,西中町11,カミール１階,076-482-5448,130101,3,魚介類販売業（包装済の魚介類のみの販売）,,20130326,20180402,20240401,,
1,ふれあい元気市場つるぎ,930-0334,富山県,中新川郡上市町,西中町11,カミール１階,076-482-5448,130101,104,百貨店、総合スーパー,,,20210910,29990101,,
1,特別養護老人ホーム越路さくら,938-0801,富山県,黒部市,荻生7120番2,,0765-32-4811,130103,1,飲食店営業,食堂,20130313,20190401,20250331,,
0,勇寿し,937-0801,富山県,魚津市,新金屋1-12-38,インテリジェントセンタービル１階,,130105,1,飲食店営業,すし,20130314,20240316,20290315,,
0,魚津総合庁舎食堂,937-0863,富山県,魚津市,新宿10-7,魚津総合庁舎４階,0765-22-9109,130106,1,飲食店営業,食堂,20130327,20230401,20280331,,
0,居酒屋いちほ,936-0053,富山県,滑川市,上小泉2173-5,,076-476-2015,130107,1,飲食店営業,軽飲食,20130322,20230330,20280329,,
0,ARE,930-3265,富山県,中新川郡立山町,米沢30-2,,,130111,1,飲食店営業,喫茶軽食,20130327,20230331,20280330,,
0,和風カフェ　胡桃,930-0336,富山県,中新川郡上市町,松和町3-8,,,990134,1,飲食店営業,軽飲食,19981116,20191116,20241115,,0
1,みち　cafe wave,936-0021,富山県,滑川市,中川原410,,076-476-9300,130116,1,飲食店営業,喫茶軽食,20130322,20240327,20290326,,
1,尾崎蒲鉾,937-0806,富山県,魚津市,友道1153-1,,0765-24-6666,130123,1,喫茶店営業,自動販売機,20130319,20190319,20250318,,
1,交流サロン　amie,930-0334,富山県,中新川郡上市町,西中町11,カミール２階,,130124,1,飲食店営業,喫茶軽食,20130326,20190402,20250401,,
1,Y＆Coチーズ加工舎,938-0864,富山県,黒部市,宇奈月町栃屋字広谷4,くろべ牧場まきばの風内,,130125,1,乳製品製造業,,20130312,20190318,20250317,,
1,Y＆Coチーズ加工舎,938-0864,富山県,黒部市,宇奈月町栃屋字広谷4,くろべ牧場まきばの風内,,130125,2,乳処理業,,20150302,20190318,20250317,,
1,若杉愛児保育園,930-0314,富山県,中新川郡上市町,若杉52-4,,076-473-0010,130132,2,飲食店営業,食堂,20130327,20190401,20250331,,
1,アルビス立山インター店,930-0211,富山県,中新川郡立山町,辻64,,076-463-6770,130142,2,飲食店営業,そう菜,20130327,20190401,20250331,,
1,アルビス立山インター店,930-0211,富山県,中新川郡立山町,辻64,,076-463-6770,130142,1,飲食店営業,仕出し弁当,20130327,20190401,20250331,,
1,アルビス立山インター店,930-0211,富山県,中新川郡立山町,辻64,,076-463-6770,130142,3,乳類販売業,,20130327,20190401,20250331,,
1,アルビス立山インター店,930-0211,富山県,中新川郡立山町,辻64,,076-463-6770,130142,4,食肉販売業,,20130327,20190401,20250331,,
1,アルビス立山インター店,930-0211,富山県,中新川郡立山町,辻64,,076-463-6770,130142,105,百貨店、総合スーパー,,,20210902,29990101,,
1,クスリのアオキ福野店,939-1507,富山県,南砺市,二日町1600-1,,0763-22-1822,130145,104,百貨店、総合スーパー,,,,,,
1,クスリのアオキ福野店,939-1507,富山県,南砺市,二日町1600-1,,0763-22-1822,130145,5,魚介類販売業,,20221017,20221021,20281020,,
1,クスリのアオキ福野店,939-1507,富山県,南砺市,二日町1600-1,,0763-22-1822,130145,6,そうざい製造業,,20221017,20221021,20281020,,
0,ケーキの家カマタ,933-0843,富山県,高岡市,永楽町4-21,,,991237,1,菓子製造業,,20000226,20200226,20250225,,0
0,スナック　イレブン,937-0051,富山県,魚津市,駅前新町9-2,メガハウスビル２階,0765-24-7331,130148,1,飲食店営業,軽飲食,20130319,20230321,20280320,,
0,ギャラリー　無量,932-0315,富山県,砺波市,庄川町示野233,,,130150,1,飲食店営業,喫茶軽食,20130405,20230420,20280419,,
0,和　Nagomi,933-0029,富山県,高岡市,御旅屋町2-19,モリナガビル2F,,130155,1,飲食店営業,軽飲食,20130326,20230329,20280328,,
1,サーティワンアイスクリーム小杉店,939-0341,富山県,射水市,三ケ2457-3,,0766-56-2931,130158,1,飲食店営業,喫茶軽食,20130418,20240501,20290430,,
0,もくへい,939-1101,富山県,高岡市,戸出市野瀬690,,,130164,1,飲食店営業,仕出し弁当,20130326,20230405,20280404,,
0,カラオケ　しぐさ,939-1622,富山県,南砺市,遊部川原46-1,,0763-52-5218,130165,1,飲食店営業,軽飲食,20130328,20230330,20280329,,
1,シクヤ製麺株式会社,933-0005,富山県,高岡市,能町南2-62,,0766-22-6124,130167,1,めん類製造業,,20130328,20190328,20250327,,
0,稲積好梅サークル,935-0003,富山県,氷見市,間島1-45,,0766-74-6653,130168,3,そうざい製造業,,20130507,20230508,20280507,,
0,稲積好梅サークル,935-0003,富山県,氷見市,間島1-45,,0766-74-6653,130168,2,菓子製造業,,20130507,20230508,20280507,,
0,稲積好梅サークル,935-0003,富山県,氷見市,間島1-45,,0766-74-6653,130168,4,漬物製造業,,20230418,20230508,20280507,,
1,株式会社　ウーケ,939-0663,富山県,下新川郡入善町,下飯野232,,0765-76-0023,130170,1,喫茶店営業,自動販売機,20130328,20190328,20250327,,
0,ファミリーマート射水新開発店,939-0284,富山県,射水市,新開発383-1,,0766-52-6391,130171,1,飲食店営業,喫茶軽食,20130425,20200426,20260425,,
